TrnsnID,Data,CusmrID,ProdtID,ProdtName,Qutity,Prize,TtlSales,PaymentType,CusterAge
6132,12/26/2024,400,1039,Book M,-4,164.51,743.83,debit card,99
2277,06/16/2031,375,1077,Book D,6,163.52,1420.14,paypal,65
9583,07-07-2030,38,1049,Book D,5,78.42,2652.43,nan,25
5839,28-10-2031,626,1097,Book G,14,186.49,3021.63,paypal,23
9440,05/08/2027,419,1063,Book M,-3,60.97,4308.15,debit card,68
5418,01-01-2025,494,1002,Book F,0,196.05,4892.07,Credit,98
4404,07/20/2026,343,1082,Book O,14,20.57,3783.84,Credit Card,34
7539,09/16/2024,716,1078,Boo E,8,147.47,1630.01,nan,47
429,05/18/2034,881,1023,Bok N,1,108.28,630.77,debit card,53
7232,17-09-2032,424,1004,Book M,8,161.34,851.56,Credit Card,88
6516,24-12-2023,717,1013,nan,-2,128.69,1663.95,debit card,21
5894,25-09-2026,155,1092,Book J,19,61.14,1730.05,Debit,84
427,02/03/2030,790,1064,Book L,1,110.27,382.34,Credit,28
2224,29-01-2035,242,1068,Book P,16,39.24,984.29,debit card,18
101,03-02-2025,601,1046,Book K,-5,191.99,2497.28,Credit Card,93
5364,11/20/2026,799,1047,Book I,14,70.22,2465.28,Debit,1
5390,07-03-2036,350,1013,Book R,2,124.9,3942.1,nan,22
2763,03/23/2023,78,1073,Boo E,10,58.36,1817.25,Credit,22
5994,16-09-2034,775,1072,Bok N,19,97.64,3992.98,debit card,21
9564,08/28/2032,466,1052,Book I,6,194.94,3858.13,Cash,83
5874,04/19/2035,632,1081,nan,0,144.43,355.97,Debit,47
9731,03-05-2026,543,1085,Book G,8,169.31,3895.54,Cash,67
3287,31-12-2031,13,1081,Book L,9,80.05,1343.91,nan,8
8771,06-01-2027,964,1009,Bok N,8,150.4,2450.39,Credit Card,79
3689,11-10-2033,679,1074,Book P,5,144.86,4206.79,Credit,45
6379,02/11/2029,610,1010,Book M,7,56.1,4957.86,nan,50
6211,03-02-2036,999,1063,Book L,7,45.07,1781.56,paypal,48
6707,14-06-2030,539,1030,Book K,17,152.24,2287.26,Credit,38
9331,17-12-2024,489,1087,Book S,19,14.46,358.63,nan,74
3754,22-10-2027,682,1082,Book T,-4,112.2,3821.38,Debit,9
1466,12/04/2033,264,1064,nan,2,22.74,55.81,Credit Card,57
8715,10/08/2031,784,1078,Book F,19,136.25,3298.15,paypal,42
2235,04/06/2032,530,1076,Book G,19,187.09,1609.76,Debit,98
1745,20-04-2029,486,1045,Bok N,8,81.25,4553.3,debit card,59
5854,16-01-2027,251,1058,Book B,-4,41.19,2525.28,Cash,58
6238,25-04-2032,766,1008,Book F,12,161.44,3008.75,Debit,12
3626,05-05-2028,658,1089,Book D,15,95.53,2343.86,Cash,81
9270,10/28/2025,876,1060,Boo E,10,117.85,3736.98,Cash,49
7704,07/22/2032,244,1067,Book B,0,121.68,4503.35,Credit Card,4
9196,08-07-2034,671,1099,Book L,1,115.93,891.88,nan,43
9330,01/18/2031,377,1056,Book O,12,158.83,3427.77,Credit,84
1984,22-11-2028,420,1063,Book L,10,163.0,2361.67,paypal,5
7022,08/30/2027,537,1007,Boo E,6,29.25,690.52,Credit Card,48
6991,04/25/2024,645,1008,Book I,19,94.47,2827.68,paypal,92
9519,03-03-2034,402,1004,Bok N,4,139.66,4902.27,Credit Card,47
2122,05/15/2025,366,1039,nan,2,199.38,3060.94,nan,96
3523,27-01-2027,396,1074,Book P,13,65.74,3413.23,nan,82
3777,05/10/2032,328,1081,Book D,4,122.14,4770.04,Credit Card,98
3972,05/09/2036,688,1011,Book K,-1,69.83,4901.65,Debit,6
6264,01/16/2027,538,1070,Book S,19,7.73,1844.82,Debit,39
917,06-09-2023,223,1027,Bok N,8,164.01,3103.33,Cash,50
8642,05/31/2023,464,1010,Bookk H,9,16.2,2224.96,Cash,49
9540,11/11/2033,926,1097,Book A,17,44.26,2260.73,debit card,98
7754,09/03/2036,973,1051,Book P,9,61.35,3325.47,Cash,8
3162,18-05-2027,392,1050,Book B,1,6.07,1475.18,paypal,-4
3498,01/21/2029,196,1007,Book B,13,60.81,1585.08,Credit Card,24
4976,06-09-2030,757,1069,Boo E,16,179.99,539.61,paypal,-2
8607,07/08/2032,381,1017,Book O,13,110.77,2674.32,Credit,62
8240,23-10-2030,79,1016,Book P,1,50.86,2463.28,Credit Card,39
8783,17-02-2035,959,1083,Book T,14,155.39,4537.62,nan,33
1204,12/10/2024,706,1070,nan,8,199.57,1730.02,paypal,28
3956,17-05-2036,360,1077,nan,16,180.63,4720.92,paypal,37
7703,03-12-2024,298,1003,Book J,17,132.14,564.21,Cash,47
5134,01-02-2025,505,1049,Book O,6,52.86,3706.7,debit card,37
1927,03/28/2028,961,1040,Book S,9,182.86,4634.35,debit card,-2
3115,11/30/2026,27,1099,Book O,8,88.0,2277.4,Debit,27
2642,21-08-2036,259,1096,Book A,4,79.81,2167.5,Credit,99
4162,11-09-2027,806,1026,Book O,17,65.83,537.97,paypal,10
7529,10/29/2026,488,1030,Book I,1,72.85,3477.67,nan,50
5506,27-05-2023,468,1097,Book T,5,131.54,704.08,debit card,56
2563,06/16/2028,752,1007,nan,-1,78.83,3154.94,Cash,-1
7781,05-06-2024,923,1069,Book T,3,6.3,1497.75,Credit,58
2729,03-03-2023,128,1007,Book D,-1,51.64,1633.45,debit card,74
8855,17-04-2034,363,1068,Bok N,-2,80.54,1568.34,Credit Card,-9
3721,04-04-2026,27,1048,Book P,-4,65.09,3513.15,Cash,30
7761,08/16/2030,581,1041,Book O,15,59.37,3292.01,Credit,-2
9873,22-08-2030,548,1073,Book J,15,151.35,2473.39,Credit Card,58
4630,11/26/2026,9,1035,Book S,15,33.78,3766.77,nan,94
2627,03/06/2029,479,1032,Book D,18,125.57,3567.38,debit card,19
9828,21-10-2032,729,1070,Book L,11,51.35,2411.03,debit card,20
8344,12/05/2024,363,1013,Book K,5,130.69,2891.73,Credit,68
4719,25-05-2035,375,1071,Book L,2,104.46,2640.47,Credit,33
806,20-09-2032,171,1007,nan,16,195.74,3487.67,Cash,82
4743,04/25/2023,295,1032,Book S,17,176.22,2426.63,Credit Card,-10
7174,06-12-2025,180,1074,Book G,6,85.53,918.99,Credit,3
5697,06/12/2024,539,1031,Book T,8,20.08,761.47,Credit Card,99
4295,30-09-2030,722,1070,Book K,6,145.9,4208.94,Credit Card,4
3993,06/16/2024,248,1070,Book R,11,53.81,3208.95,Cash,93
6235,06/29/2034,202,1099,Book T,5,52.82,2185.71,nan,-8
4563,04/14/2031,801,1093,nan,10,43.4,1875.68,nan,48
1243,02/08/2036,975,1086,nan,3,75.88,1555.5,Credit Card,78
7106,09/21/2028,78,1096,Bok N,19,175.55,2036.71,Credit,2
7707,21-09-2027,267,1074,Book J,14,135.42,3463.13,Cash,36
5970,09/22/2024,837,1017,Book L,3,92.23,2110.55,Cash,3
548,07/01/2033,106,1015,Book I,11,62.2,4541.44,Credit,30
3023,12-02-2034,392,1097,Book G,14,36.4,724.88,Credit,24
9137,04-09-2026,997,1051,Book B,10,152.82,1285.95,nan,50
5247,12-06-2026,370,1033,Book O,9,92.82,94.37,Credit Card,76
27,17-05-2028,74,1019,Boo E,12,27.47,4793.2,Credit Card,57
7812,11-12-2032,603,1074,nan,7,14.95,3813.78,Credit Card,40
4374,08/20/2027,534,1036,Boo E,13,76.82,3369.92,Credit Card,17
2509,06/15/2023,469,1032,Book J,-3,47.21,477.97,paypal,20
1434,06/13/2028,259,1045,Book I,3,193.42,532.77,Debit,10
2583,09/27/2025,52,1063,Book J,1,55.17,3703.76,Cash,90
1303,11/29/2035,600,1037,nan,13,115.53,4478.19,Cash,20
7250,12-07-2025,521,1002,Book G,2,55.89,3100.88,paypal,99
6674,11/09/2035,659,1069,Book S,-3,130.35,3982.51,Credit Card,57
4122,04-02-2029,601,1042,Book S,18,11.17,1664.15,nan,56
4454,06-10-2034,683,1049,Book I,10,193.43,3119.54,Credit Card,15
1222,01/02/2034,646,1089,Book B,18,197.94,837.17,Credit Card,-2
5107,01-08-2033,873,1049,Book A,3,77.85,4705.05,Credit,38
2549,24-10-2025,88,1073,Book A,10,137.93,3928.6,Cash,85
751,06/08/2034,562,1057,Book O,1,198.66,4846.45,Debit,-10
438,18-04-2030,497,1035,nan,19,12.13,2233.21,nan,43
4475,13-10-2030,428,1030,Book S,-1,177.7,2706.69,nan,62
3412,05-10-2034,720,1076,Book P,4,110.65,1710.32,Credit Card,1
8907,09/14/2028,286,1057,Book K,0,169.83,767.2,Credit,65
2848,03/31/2028,455,1042,Book F,10,190.06,4613.11,debit card,16
1174,23-10-2033,318,1048,Book G,7,199.46,3372.19,debit card,64
7666,04-08-2031,207,1073,Bok N,0,177.15,4640.49,Credit,96
2700,18-02-2023,60,1082,Book O,18,106.63,4158.85,Debit,92
4031,03/26/2027,509,1066,Book F,12,168.47,800.01,Cash,24
8929,01/06/2023,145,1055,nan,10,39.47,585.01,Cash,31
7670,12/16/2026,925,1029,Book I,17,78.02,2578.67,debit card,61
2482,04-02-2034,408,1081,Book M,11,133.74,2601.38,nan,26
4085,10-05-2034,594,1020,Book M,-1,167.63,2679.77,debit card,67
9075,25-05-2029,865,1064,nan,-4,176.67,291.38,Credit Card,23
2707,25-06-2036,564,1046,Boo E,8,133.18,1790.44,Credit,-8
7472,24-06-2025,481,1050,Book T,-3,47.88,1091.76,Credit,16
327,23-04-2034,183,1025,Book A,19,182.04,3956.44,Credit Card,42
1040,02/13/2033,541,1047,Bookk H,3,162.99,3504.2,nan,76
2638,07-09-2026,687,1068,Book P,16,85.38,4220.45,nan,84
5138,03/19/2026,474,1019,Book P,3,21.56,1221.83,Debit,99
2500,15-03-2023,99,1079,Book M,15,136.73,4585.06,nan,97
1005,06/03/2034,476,1032,Book B,7,97.66,3930.19,nan,18
2862,18-12-2029,214,1014,Boo E,7,94.94,401.57,Debit,59
3234,13-06-2031,475,1076,Book O,13,87.82,2074.47,Credit Card,73
1871,11/27/2026,728,1016,Book B,17,19.67,3261.11,paypal,24
4345,04-12-2033,60,1045,Book P,-1,155.3,3461.56,Debit,82
7294,22-02-2032,587,1054,Boo E,1,65.29,1259.07,Cash,45
8474,08/19/2028,783,1051,Book B,1,105.07,651.09,Debit,4
6437,01/10/2035,190,1018,Book A,-2,164.03,1551.06,Cash,8
535,06-11-2032,82,1091,Book D,0,55.44,3638.17,Cash,90
9613,01/25/2032,625,1095,Bookk H,10,18.62,905.42,paypal,80
6259,25-11-2035,910,1067,Book F,-1,142.46,2510.78,Credit,59
7534,06/09/2025,23,1038,Book K,4,111.31,3555.37,Cash,57
586,12-05-2035,993,1089,Book G,7,167.67,1453.97,nan,-7
5654,01/14/2034,525,1046,Bok N,11,133.48,686.38,debit card,39
3036,03/27/2026,160,1086,Book D,15,75.48,1341.09,debit card,13
8020,07/19/2033,930,1084,Book L,-4,151.87,1906.34,paypal,15
2586,18-03-2034,181,1090,Bok N,-3,116.27,558.51,Credit Card,52
1704,03/29/2031,526,1026,Book P,-5,63.42,2720.45,debit card,48
4395,15-02-2029,963,1079,Book O,2,15.84,1962.45,Credit Card,26
5699,15-11-2027,281,1037,nan,15,192.53,343.46,Credit Card,78
492,09/26/2033,286,1051,Book L,-5,109.62,1908.27,Credit,22
5000,27-07-2030,340,1086,Book F,11,73.4,2150.67,Cash,57
7729,03/28/2035,570,1056,Book G,14,175.98,4080.91,nan,34
2837,15-01-2030,682,1018,Bookk H,16,184.66,327.91,debit card,29
2267,16-05-2036,870,1013,Book K,14,83.37,728.17,Cash,-5
8265,24-07-2026,284,1096,Book O,-1,67.82,308.35,Credit Card,59
4004,07-03-2031,318,1060,Book A,12,43.28,47.13,Credit,83
8271,07/23/2023,250,1034,Book M,1,175.02,1699.68,Cash,3
8346,07/31/2031,892,1037,Book T,9,132.27,3833.67,paypal,98
7697,07/15/2025,183,1089,Book J,-1,168.33,3319.85,nan,-5
3549,02/03/2023,875,1031,Book T,19,58.63,1341.47,paypal,64
2901,21-03-2030,286,1096,Book F,9,166.96,2512.27,paypal,95
9918,01/17/2029,428,1009,Book B,9,67.93,3006.29,Cash,82
2945,06-02-2024,308,1040,Book P,8,63.96,280.82,Credit Card,92
1917,23-11-2025,298,1092,Book T,10,98.63,2508.33,nan,0
3186,02/29/2024,28,1050,Book D,15,72.88,2192.77,debit card,-10
3750,11/11/2031,68,1053,nan,5,175.6,2181.67,Credit,47
8537,03/11/2032,949,1034,Bookk H,19,179.97,1671.95,Cash,99
7423,22-04-2028,723,1072,Book O,-4,188.97,1666.37,paypal,89
4346,15-11-2025,266,1013,Book P,14,67.97,1481.7,paypal,34
7013,08/04/2027,530,1034,Book T,-3,29.79,1361.34,Debit,15
1134,10/21/2032,191,1051,Book I,-3,78.46,4329.11,Credit Card,68
5265,01/25/2027,553,1053,Book I,12,18.8,306.67,Debit,73
8658,21-10-2034,671,1055,Book K,19,182.28,3135.59,Credit,3
2519,11/28/2035,533,1032,Book J,7,198.99,3532.38,Debit,75
398,07-08-2028,387,1047,Book S,-3,128.24,3222.58,Debit,4
1318,16-04-2031,647,1080,Book B,10,76.4,1674.82,debit card,2
9904,06/11/2025,883,1050,Book L,0,197.55,2601.52,Debit,-5
122,18-07-2034,785,1037,Bookk H,9,20.7,2187.73,Credit,99
2450,12/04/2034,977,1016,Book K,2,88.41,3477.59,Credit,-2
5181,08/14/2032,141,1004,Book T,18,76.94,835.91,Debit,-4
3230,12/09/2032,320,1006,Book I,12,67.76,1694.4,Credit,27
1567,06-03-2035,192,1030,Book G,-3,102.43,4677.01,Debit,15
1985,01-07-2027,929,1099,nan,11,39.89,2794.63,Cash,48
8827,25-05-2026,999,1091,Book D,9,77.09,53.37,Cash,-7
8086,01/14/2031,976,1096,nan,16,148.77,3719.07,debit card,45
7482,27-11-2035,348,1025,Book D,-2,117.96,1510.25,Debit,70
7775,23-01-2034,338,1034,Book A,-1,143.93,790.51,Credit Card,19
5853,30-04-2032,369,1058,Bok N,-3,192.38,2530.01,Credit Card,39
2174,10-11-2025,821,1046,Book D,1,173.97,1620.06,Credit Card,49
3284,22-12-2035,480,1004,Book G,9,188.36,2139.4,Cash,-8
8586,06-12-2030,935,1061,Book G,4,18.75,124.81,paypal,84
3606,12-03-2035,358,1079,Book I,1,41.34,2671.37,Cash,1
8677,04/10/2029,945,1060,Book D,16,95.99,2674.65,Debit,29
2334,05/19/2023,950,1098,Bok N,9,185.46,1063.66,paypal,6
574,28-01-2036,448,1014,Book R,17,18.93,3326.38,Debit,49
5317,11/08/2026,376,1044,Book M,1,187.32,925.86,paypal,40
9170,01/07/2033,397,1057,Book K,-1,179.77,1116.6,paypal,97
982,01-02-2035,56,1029,Bookk H,7,100.2,1210.78,paypal,51
5847,20-10-2024,776,1018,Book B,-4,87.37,1217.58,Credit Card,52
3503,06/04/2026,112,1092,Book K,10,143.66,1498.13,Cash,37
1408,10-04-2031,190,1095,Bok N,15,48.18,661.15,Debit,1
536,01/21/2034,62,1008,Book G,6,5.66,1617.13,Credit,99
4239,31-03-2030,603,1017,Book T,-5,12.41,394.81,paypal,15
4706,04/25/2027,178,1095,Book I,1,168.94,3509.41,Debit,-7
7599,27-01-2030,716,1092,Book D,-4,15.71,4114.99,nan,39
7293,03/10/2027,639,1014,Book L,0,63.44,4516.37,Credit,40
1435,12/11/2031,763,1029,Book K,10,199.29,142.58,paypal,30
7255,04/19/2023,689,1058,nan,13,38.99,2339.8,debit card,-8
2580,12/13/2028,93,1009,Book I,4,67.36,447.18,paypal,93
7052,04-05-2029,360,1013,Book D,-5,197.9,4187.75,paypal,25
3270,10/20/2023,258,1045,Bookk H,1,10.53,2631.55,nan,69
9651,07/14/2027,434,1027,Book J,9,125.0,3918.47,Cash,28
8034,28-11-2034,75,1006,Book I,1,141.28,1733.33,nan,36
4029,01/16/2036,441,1053,Book O,-5,173.73,1012.15,debit card,83
1868,08/15/2033,886,1066,Book O,0,123.62,2803.07,debit card,27
1455,04-03-2030,8,1089,Book K,2,120.67,267.09,Debit,92
1787,05/05/2034,376,1005,Book S,-3,145.43,2440.5,paypal,22
7488,03/22/2023,527,1028,Book O,-3,104.65,4956.58,Debit,33
8993,09/02/2025,679,1080,Book T,4,65.11,3768.11,Cash,47
2522,15-04-2031,488,1089,Book J,2,155.25,3911.06,Credit,47
6787,07/27/2031,366,1014,Book P,-4,80.0,1987.67,debit card,13
1821,26-12-2032,786,1027,Book L,15,23.83,2293.43,nan,84
4562,18-03-2032,474,1027,Book M,10,154.32,2432.19,Credit,38
2930,02/18/2034,13,1080,Book G,-4,166.05,3239.75,Credit,-6
52,12/29/2031,859,1033,nan,-3,129.03,750.5,debit card,-1
6734,23-12-2033,296,1064,nan,7,126.36,2940.42,Credit Card,61
5850,26-08-2035,797,1001,Book J,3,194.52,1984.59,Credit,-3
8406,01/21/2026,736,1058,Book O,4,33.18,2880.08,paypal,26
3578,01-05-2035,706,1079,Book A,5,19.27,4022.63,paypal,44
470,28-04-2024,412,1076,Book O,1,155.14,3370.59,paypal,97
2630,11/25/2032,63,1082,Book T,0,170.96,1199.23,nan,63
5307,04-07-2036,249,1009,Book O,9,78.33,4304.55,nan,69
7637,28-11-2024,838,1066,Boo E,-3,130.61,3754.36,Debit,1
8335,26-07-2027,307,1026,Boo E,18,50.23,1780.34,paypal,31
8146,03/13/2032,120,1061,Book B,-3,46.48,3352.54,Credit Card,6
8832,05-03-2027,196,1050,Book B,12,19.8,1961.42,nan,97
1859,01/28/2026,316,1029,Book B,4,7.3,3159.74,Debit,86
9630,10-05-2031,342,1036,Bookk H,13,114.91,388.34,paypal,7
866,23-01-2032,232,1008,Book A,10,195.67,3743.3,paypal,11
5124,09/11/2032,149,1004,Book J,-2,22.4,291.56,debit card,26
7810,12/24/2029,928,1055,Book B,-5,173.6,1802.41,debit card,-4
5036,06/05/2028,57,1045,Book K,-3,43.72,1017.62,debit card,44
6464,08/27/2034,203,1071,Book R,3,185.48,1821.98,paypal,41
9320,13-12-2025,630,1099,Book R,4,197.44,4030.41,Credit Card,27
6728,04-05-2023,92,1098,Book R,16,130.51,2272.76,paypal,89
6399,20-05-2036,567,1072,Book O,18,167.36,1487.83,Credit,16
6074,27-07-2036,670,1069,Book F,14,133.9,385.13,Cash,51
426,01/24/2032,945,1039,Bok N,6,151.87,1529.23,nan,66
189,03-11-2029,820,1083,Bookk H,-5,28.44,1039.57,Cash,9
5762,20-03-2032,962,1013,Book A,0,36.53,3733.59,nan,-2
4462,07-04-2036,445,1066,nan,-5,110.87,2910.51,Credit,25
229,27-05-2032,666,1033,Book G,5,8.37,2730.37,Credit Card,58
7933,12/24/2032,66,1088,Book R,-2,113.65,42.96,nan,5
5299,10/19/2026,312,1070,Bookk H,15,84.16,1398.48,Credit Card,-2
2742,03/29/2024,101,1067,Book P,18,163.76,2761.92,Credit,40
1042,08/16/2027,833,1062,Book M,2,142.54,1481.39,Debit,50
8834,03-06-2023,813,1080,Book M,4,158.45,4277.47,nan,45
9236,30-09-2024,352,1064,Book R,19,34.26,4159.49,Credit,87
5415,08/26/2033,635,1057,Book J,8,54.67,1109.1,nan,78
4218,01-03-2036,766,1099,Book A,-5,73.15,3926.6,debit card,5
472,13-12-2023,599,1023,Book S,17,109.9,2548.51,nan,-10
2922,06/17/2026,841,1018,Book A,11,128.22,4919.37,Debit,46
1906,11-05-2024,12,1074,Book D,15,50.1,150.92,nan,71
8970,22-05-2035,678,1077,Book S,0,147.3,3785.27,Debit,9
802,11/16/2033,178,1025,Bookk H,9,185.63,630.37,Debit,6
1488,24-03-2027,665,1045,nan,3,29.06,4434.81,nan,87
8531,17-02-2025,810,1020,Book A,18,68.55,564.61,nan,83
3654,19-02-2024,514,1060,Bok N,2,110.15,4465.0,nan,9
228,07/05/2029,685,1061,nan,-5,128.2,2928.47,Credit Card,14
4192,02/02/2023,110,1073,Book G,8,10.39,1884.07,nan,29
1129,14-10-2032,353,1033,Book S,17,8.96,1822.6,Debit,16
6487,12-03-2024,599,1037,nan,2,46.38,4431.46,paypal,75
7268,02/18/2027,958,1033,Book O,1,64.39,336.11,Credit,-1
2209,16-08-2028,348,1050,Book M,-2,129.43,2575.14,debit card,56
8904,19-10-2026,956,1065,Bok N,5,77.1,604.43,paypal,50
8995,10/27/2023,666,1094,Book B,16,79.03,2608.68,nan,63
6120,03/17/2036,291,1027,Book S,0,149.89,3592.98,Debit,43
9363,08/06/2029,639,1049,Book L,-2,136.56,4912.89,Debit,89
3154,04-05-2027,13,1061,Book M,7,116.02,4353.93,nan,78
9423,29-04-2026,138,1044,Book G,0,162.43,1903.55,Credit,16
7676,09-08-2036,855,1065,Book O,16,66.84,1679.21,debit card,44
6316,11/23/2029,566,1052,Bok N,8,139.25,3888.96,paypal,69
6364,08/31/2036,666,1046,Book I,1,55.56,3306.31,nan,39
9697,29-08-2024,534,1032,Boo E,-4,63.15,3730.03,Credit Card,28
2145,12/22/2030,511,1057,Book S,9,97.44,500.93,Credit,30
7581,04/04/2023,963,1022,Book K,-4,189.37,348.62,Cash,54
6212,09/08/2032,532,1061,Book J,14,5.5,4769.69,Debit,21
2375,12-04-2028,383,1058,Book R,17,120.48,2145.56,Credit Card,-5
2578,13-05-2033,27,1089,Book G,17,168.04,908.54,Cash,0
1633,03-04-2033,87,1038,Book D,16,69.56,3410.34,nan,48
7459,28-03-2030,865,1051,nan,-5,37.08,906.82,Credit Card,67
2299,07/28/2034,547,1031,Book J,4,133.31,440.78,Credit,33
5289,03/24/2025,337,1079,Book L,14,91.37,3630.79,Credit,62
157,11/06/2023,204,1049,Book M,17,187.02,1732.63,paypal,32
3919,08/14/2027,752,1029,Boo E,0,17.72,1781.94,nan,89
6862,10-02-2028,339,1032,Book K,15,187.84,3252.33,nan,29
3350,12/10/2031,830,1099,Book F,8,152.82,3797.66,Credit,-9
2880,16-10-2024,117,1035,Bookk H,7,22.4,700.63,Credit Card,81
3414,06-05-2024,11,1029,Book P,13,190.91,3555.97,paypal,-1
8580,09/18/2024,703,1080,Book D,3,72.15,4972.33,Credit Card,73
8741,07-11-2027,399,1012,Book J,1,125.19,2265.18,Credit,98
7488,03/22/2023,527,1028,Book O,-3,104.65,4956.58,Debit,33
4919,04/30/2028,199,1094,nan,9,97.92,3540.36,Credit Card,14
4468,03/10/2036,994,1010,Book T,5,197.5,439.95,Credit,14
5642,02/08/2025,424,1076,Book I,-5,98.26,600.73,paypal,71
3890,10/04/2031,939,1058,Book A,17,175.03,3442.84,nan,43
6865,21-07-2023,444,1074,Book L,9,46.7,3823.09,Credit Card,86
7982,02/08/2029,911,1091,Book O,18,157.39,3855.39,Credit Card,11
8579,08/21/2029,161,1065,Bok N,15,139.46,3380.37,nan,9
5787,09-10-2035,754,1048,Book F,7,42.55,4597.25,nan,90
2496,24-04-2036,381,1070,Book F,7,41.2,4769.44,debit card,82
9103,04/15/2027,600,1029,Book A,-1,104.75,1664.67,Credit Card,40
6866,12/15/2030,359,1021,nan,5,46.4,2397.31,debit card,0
2373,08-09-2030,856,1004,Boo E,9,174.34,4136.65,Cash,19
5571,03/16/2027,95,1029,Book J,8,15.95,2444.09,nan,-4
5460,01/03/2032,909,1033,Book P,3,199.24,4927.83,paypal,96
3462,25-10-2034,969,1059,Book B,18,107.52,2680.25,Credit Card,93
4327,11/05/2028,617,1073,Bookk H,3,167.06,418.61,Debit,-6
5518,04/06/2036,752,1041,Boo E,10,26.14,2938.47,debit card,78
7339,03-08-2033,409,1099,nan,-1,15.79,2680.0,Credit Card,5
8680,01/17/2023,257,1004,Book J,15,173.98,1740.38,paypal,89
7213,27-12-2027,31,1095,Book G,9,147.59,216.87,paypal,18
4608,07-12-2027,552,1050,nan,13,49.2,578.61,Credit Card,-7
2551,22-11-2026,232,1084,Boo E,17,21.86,3944.48,debit card,63
4340,05/13/2025,16,1071,Book T,5,56.33,3165.3,Credit Card,97
848,08/04/2036,888,1080,Book D,-3,44.9,241.03,Debit,64
3345,09-09-2035,540,1004,Book O,1,108.93,3444.02,nan,12
939,12/14/2027,306,1076,Bookk H,7,77.22,1561.9,nan,14
4937,16-04-2030,272,1092,Bok N,-1,93.14,2627.24,nan,47
5206,08/17/2032,540,1079,Book R,-1,139.87,4114.84,debit card,29
8957,18-02-2032,264,1028,Book S,15,43.19,1473.45,Debit,64
9505,05/24/2035,949,1012,Book S,2,93.89,598.45,Credit,54
8378,06/27/2027,113,1002,Book B,13,131.83,70.45,debit card,40
9700,02/26/2036,716,1078,Book S,-5,178.58,2404.69,Credit Card,55
9822,21-12-2035,694,1003,nan,14,127.72,3341.86,Debit,79
757,01-03-2029,946,1051,Book A,7,134.27,1741.24,paypal,5
9897,01/24/2029,579,1020,Bok N,-1,168.35,378.09,paypal,44
2645,24-03-2032,856,1028,Book T,7,55.84,3609.81,Debit,57
4827,18-10-2028,391,1008,Book G,14,122.74,2019.81,debit card,20
4386,04/25/2035,720,1096,Book M,19,23.48,709.86,Debit,-8
3166,05/01/2028,447,1036,Book K,15,39.36,2605.6,Debit,9
3640,26-06-2031,919,1026,Book O,3,46.23,1571.82,Debit,92
5516,07/27/2033,621,1073,Book T,19,189.25,3658.52,debit card,33
6652,24-09-2023,105,1069,nan,8,16.59,3878.97,Credit,-4
6128,19-01-2033,540,1016,nan,14,161.51,1174.38,Credit Card,82
4065,11/20/2024,921,1052,nan,12,18.55,2530.99,Debit,22
5468,09/02/2035,832,1087,Bookk H,19,140.81,1014.12,nan,2
2358,24-08-2036,793,1032,Book D,-1,60.04,2758.12,Debit,-3
3419,06/11/2030,991,1013,Book P,2,17.23,3930.76,Cash,59
4743,04/25/2023,295,1032,Book S,17,176.22,2426.63,Credit Card,-10
2062,12-06-2034,600,1022,Book K,3,122.87,4339.11,paypal,45
550,01-12-2027,528,1007,Book L,7,136.29,4654.15,Credit,76
4396,10/07/2028,152,1065,Book O,15,57.94,3947.32,paypal,73
2813,05/04/2031,147,1079,Book A,14,43.8,4478.48,nan,55
9478,06/11/2023,209,1053,Book K,3,73.65,4458.64,paypal,18
8870,05/29/2033,363,1095,Boo E,4,102.74,4137.23,Cash,42
9090,04/12/2032,507,1084,Bookk H,7,164.1,3771.51,Cash,15
2550,11/17/2035,747,1087,Book A,15,130.51,1381.56,Credit,84
8936,05/12/2035,216,1029,Book I,1,45.48,1476.24,Credit,96
3170,29-10-2030,606,1054,Book G,1,144.15,2777.72,Debit,-6
6736,19-11-2034,454,1003,Book G,12,107.56,831.5,Debit,-5
6112,07-08-2036,422,1085,Book T,4,128.62,4541.41,Debit,61
4393,02/21/2028,378,1029,Book M,5,101.15,1481.12,nan,83
1260,13-06-2034,483,1067,Book S,12,137.74,1167.34,Credit,9
9498,06/10/2031,998,1043,Book A,7,6.98,398.88,nan,44
3843,03-05-2029,967,1027,Book D,19,42.35,3414.85,Debit,80
8098,05/24/2032,675,1038,Bok N,5,107.23,949.9,Credit Card,81
1025,06/18/2034,188,1074,Book T,4,76.52,1423.7,paypal,21
